location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
788805,"Boston - Chinatown","pm25",4.1,"µg/m³","2025-11-26T08:00:00Z","2025-11-26T03:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.8,"µg/m³","2025-11-26T09:00:00Z","2025-11-26T04:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.3,"µg/m³","2025-11-26T10:00:00Z","2025-11-26T05:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.7,"µg/m³","2025-11-26T11:00:00Z","2025-11-26T06:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",4.3,"µg/m³","2025-11-26T12:00:00Z","2025-11-26T07:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",6,"µg/m³","2025-11-26T13:00:00Z","2025-11-26T08:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",7.1,"µg/m³","2025-11-26T14:00:00Z","2025-11-26T09:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",7.1,"µg/m³","2025-11-26T15:00:00Z","2025-11-26T10:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",7.3,"µg/m³","2025-11-26T16:00:00Z","2025-11-26T11:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",7.9,"µg/m³","2025-11-26T17:00:00Z","2025-11-26T12:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",8.5,"µg/m³","2025-11-26T18:00:00Z","2025-11-26T13:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",9.3,"µg/m³","2025-11-26T19:00:00Z","2025-11-26T14:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",9.6,"µg/m³","2025-11-26T20:00:00Z","2025-11-26T15:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",9.5,"µg/m³","2025-11-26T21:00:00Z","2025-11-26T16:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",9.1,"µg/m³","2025-11-26T22:00:00Z","2025-11-26T17:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
